Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position,Status,Command
dg-cgs00278,Manta texturizada gris claro 180x200cm,<ul><li>Manta texturizada.</li><li>Color: gris claro.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00278,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_29987.jpg,1,,
dg-cgs00187,Manta lisa gris oscuro 200x230cm,<ul><li>Manta lisa.</li><li>Color: gris oscuro.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00187,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_29993.jpg,1,,
dg-cgs00240,Manta texturizada gris oscuro 180x200cm,<ul><li>Manta texturizada.</li><li>Color: gris oscuro.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00240,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_29998.jpg,1,,
dg-cgs00253,Manta texturizada gris claro 150x200cm,<ul><li>Manta texturizada.</li><li>Color: gris claro.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00253,525.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30000.jpg,1,,
dg-cgs00268,Manta texturizada gris oscuro 180x200cm,<ul><li>Manta texturizada.</li><li>Color: gris oscuro.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00268,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30002.jpg,1,,
dg-cgs00182,Manta lisa beige 180x200cm,<ul><li>Manta lisa.</li><li>Color: beige.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00182,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30004.jpg,1,,
dg-cgs00252,Manta texturizada beige 150x200cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00252,525.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30006.jpg,1,,
dg-cgs00256,Manta texturizada gris oscuro 180x200cm,<ul><li>Manta texturizada.</li><li>Color: gris oscuro.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00256,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30008.jpg,1,,
dg-cgs00235,Manta texturizada beige 150x200cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00235,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30039.jpg,1,,
dg-cgs00275,Manta texturizada gris oscuro 150x200cm,<ul><li>Manta texturizada.</li><li>Color: gris.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00275,690.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30013.jpg,1,,
dg-cgs00266,Manta texturizada beige 180x200cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00266,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30031.jpg,1,,
dg-cgs00186,Manta lisa beige 200x230cm,<ul><li>Manta lisa.</li><li>Color: beige.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00186,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30017.jpg,1,,
dg-cgs00276,Manta texturizada beige 150x200cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00276,690.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30023.jpg,1,,
dg-cgs00280,Manta texturizada beige 180x200cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00280,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30025.jpg,1,,
dg-cgs00284,Manta texturizada gris oscuro 200x230cm,<ul><li>Manta texturizada.</li><li>Color: gris.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00284,900.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30029.jpg,1,,
dg-cgs00264,Manta texturizada beige 150x200cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00264,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30033.jpg,1,,
dg-cgs00255,Manta texturizada beige 180x200cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00255,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30034.jpg,1,,
dg-cgs00184,Manta lisa crema 200x230cm,<ul><li>Manta lisa.</li><li>Color: crema.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00184,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30036.jpg,1,,
dg-cgs00241,Manta texturizada beige 200 x 230 cm.,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00241,900.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30042.jpg,1,,
dg-cgs00272,Manta texturizada gris oscuro 200x230cm,<ul><li>Manta texturizada.</li><li>Color: gris oscuro.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00272,825.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30044.jpg,1,,
dg-cgs00274,Manta texturizada gris claro 150x200cm,<ul><li>Manta texturizada.</li><li>Color: gris claro.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00274,690.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30047.jpg,1,,
dg-cgs00185,Manta lisa gris 200x230cm,<ul><li>Manta lisa.</li><li>Color: gris.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00185,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30054.jpg,1,,
dg-cgs00181,Manta lisa gris oscuro 180x200cm,<ul><li>Manta lisa.</li><li>Color: gris oscuro.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00181,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30062.jpg,1,,
dg-cgs00265,Manta texturizada crema 180x200cm,<ul><li>Manta texturizada.</li><li>Color: crema.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00265,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30063.jpg,1,,
dg-cgs00258,Manta texturizada beige 200x230cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00258,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30070.jpg,1,,
dg-cgs00209,Manta texturizada beige 200x230cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00209,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30072.jpg,1,,
dg-cgs00206,Manta texturizada beige 180x200cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00206,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30074.jpg,1,,
dg-cgs00191,Manta lisa beige 180x200cm,<ul><li>Manta lisa.</li><li>Color: beige.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00191,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30076.jpg,1,,
dg-cgs00167,Manta lisa beige 180x200cm,<ul><li>Manta lisa.</li><li>Color: beige.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00167,540.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30078.jpg,1,,
dg-cgs00174,Manta lisa beige 200x230cm,<ul><li>Manta lisa.</li><li>Color: beige.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00174,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30079.jpg,1,,
dg-cgs00195,Manta texturizada azul 150x200cm,<ul><li>Manta texturizada.</li><li>Color: azul.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00195,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30083.jpg,1,,
dg-cgs00199,Manta texturizada azul 180x200cm,<ul><li>Manta texturizada.</li><li>Color: azul.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00199,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30085.jpg,1,,
dg-cgs00202,Manta texturizada azul 200x230cm,<ul><li>Manta texturizada.</li><li>Color: azul.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00202,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30087.jpg,1,,
dg-cgs00196,Manta texturizada gris 150x200cm,<ul><li>Manta texturizada.</li><li>Color: gris.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00196,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30089.jpg,1,,
dg-cgs00201,Manta texturizada gris 200x230cm,<ul><li>Manta texturizada.</li><li>Color: gris.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00201,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30091.jpg,1,,
dg-cgs00198,Manta texturizada gris 180x200cm,<ul><li>Manta texturizada.</li><li>Color: gris.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00198,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30093.jpg,1,,
dg-cgs00250,Manta texturizada beige 200x230cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00250,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30095.jpg,1,,
dg-cgs00171,Manta lisa marrón claro 180x200cm,<ul><li>Manta lisa.</li><li>Color: marrón claro.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00171,540.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30097.jpg,1,,
dg-cgs00178,Manta lisa marrón claro 200x230cm,<ul><li>Manta lisa.</li><li>Color: marrón claro.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00178,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30099.jpg,1,,
dg-cgs00248,Manta texturizada gris 180x200cm,<ul><li>Manta texturizada.</li><li>Color: gris.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00248,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30104.jpg,1,,
dg-cgs00251,Manta texturizada gris 200x230cm,<ul><li>Manta texturizada.</li><li>Color: gris.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00251,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30106.jpg,1,,
dg-cgs00200,Manta texturizada beige 180x200cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00200,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30108.jpg,1,,
dg-cgs00197,Manta texturizada beige 150x200cm,<ul><li>Manta texturizada.</li><li>Color: beige.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00197,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30110.jpg,1,,
dg-cgs00168,Manta lisa gris claro 180x200cm,<ul><li>Manta lisa.</li><li>Color: gris claro.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00168,540.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30112.jpg,1,,
dg-cgs00193,Manta lisa beige 200x230cm,<ul><li>Manta lisa.</li><li>Color: beige.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00193,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30118.jpg,1,,
dg-cgs00194,Manta lisa gris claro 200x230cm,<ul><li>Manta lisa.</li><li>Color: gris claro.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00194,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30151.jpg,1,,
dg-cgs00228,Manta texturizada gris oscuro 180x200cm,<ul><li>Manta texturizada.</li><li>Color: gris oscuro.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00228,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30124.jpg,1,,
dg-cgs00230,Manta texturizada crema 200x230cm,<ul><li>Manta texturizada.</li><li>Color: crema.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00230,900.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30129.jpg,1,,
dg-cgs00217,Manta texturizada crema 150x200cm,<ul><li>Manta texturizada.</li><li>Color: crema.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00217,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30131.jpg,1,,
dg-cgs00287,Manta lisa crema 200x230cm,<ul><li>Manta lisa.</li><li>Color: crema.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00287,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30133.jpg,1,,
dg-cgs00224,Manta texturizada crema 180x200cm,<ul><li>Manta texturizada.</li><li>Color: crema.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00224,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30141.jpg,1,,
dg-cgs00221,Manta texturizada gris 150x200cm,<ul><li>Manta texturizada.</li><li>Color: gris.</li><li>Medidas: 150x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00221,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30143.jpg,1,,
dg-cgs00227,Manta texturizada gris 180x200cm,<ul><li>Manta texturizada.</li><li>Color: gris.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00227,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30147.jpg,1,,
dg-cgs00232,Manta texturizada gris 200x230cm,<ul><li>Manta texturizada.</li><li>Color: gris.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00232,900.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30149.jpg,1,,
dg-cgs00175,Manta lisa gris claro 200x230 cm,<ul><li>Manta lisa.</li><li>Color: gris claro.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00175,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30153.jpg,1,,
dg-cgs00190,Manta lisa gris claro 180x200cm,<ul><li>Manta lisa.</li><li>Color: gris claro.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00190,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30154.jpg,1,,
dg-cgs00176,Manta lisa gris oscuro 200x230cm,<ul><li>Manta lisa.</li><li>Color: gris oscuro.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00176,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30157.jpg,1,,
dg-cgs00189,Manta lisa gris oscuro 180x200cm,<ul><li>Manta lisa.</li><li>Color: gris oscuro.</li><li>Medidas: 180x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00189,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30161.jpg,1,,
dg-cgs00192,Manta lisa gris oscuro 230x200cm,<ul><li>Manta lisa.</li><li>Color: gris oscuro.</li><li>Medidas: 230x200cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00192,750.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30163.jpg,1,,
dg-cgs00177,Manta lisa gris oscuro 200x230cm,<ul><li>Manta lisa.</li><li>Color: gris oscuro.</li><li>Medidas: 200x230cm.</li><li>Material: 100% poliéster.</li><li>Línea: Vigore home.</li></ul>,Diego,Hogar,"Ropa de Cama, stock-verificado",TRUE,Título,Default Title,CGS00177,600.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30165.jpg,1,,
dg-hw73348,Lampazo 42.5 cm verde,<ul><li>Lampazo.</li><li>Medida aproximada del producto: 42.5 cm.</li><li>No incluye el palo.</li><li>Color: verde.</li></ul>,Diego,Hogar,"Limpieza, stock-verificado",TRUE,Título,Default Title,HW73348,60.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30289.jpg,1,,
dg-hw73346,Lampazo 42.5 cm azul,<ul><li>Lampazo.</li><li>Medida aproximada del producto: 42.5 cm.</li><li>No incluye el palo.</li><li>Color: azul.</li></ul>,Diego,Hogar,"Limpieza, stock-verificado",TRUE,Título,Default Title,HW73346,60.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30291.jpg,1,,
dg-ep25695,Veladora nube blanca 15 x 9 cm,<ul><li>Veladora nube.</li><li>Medidas aproximadas del producto: 15 x 9 cm.</li><li>Requiere 3 pilas de botón (incluídas).</li><li>Color: blanco.</li></ul>,Diego,Iluminación,"Lámparas, stock-verificado",TRUE,Título,Default Title,EP25695,135.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30294.jpg,1,,
dg-ep25695,,,,,,,,,,,,,,https://www.diego.com.uy/imgs/productos/_original_30295.jpg,2,,
dg-ep25697,Veladora nube celeste 15 x 9 cm,<ul><li>Veladora nube.</li><li>Medidas aproximadas del producto: 15 x 9 cm.</li><li>Requiere 3 pilas de botón (incluídas).</li><li>Color: celeste.</li></ul>,Diego,Iluminación,"Lámparas, stock-verificado",TRUE,Título,Default Title,EP25697,135.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30300.jpg,1,,
dg-ep25696,Veladora nube rosada 15 x 9 cm,<ul><li>Veladora nube.</li><li>Medidas aproximadas del producto: 15 x 9 cm.</li><li>Requiere 3 pilas de botón (incluídas).</li><li>Color: rosada.</li></ul>,Diego,Iluminación,"Lámparas, stock-verificado",TRUE,Título,Default Title,EP25696,135.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30302.jpg,1,,
dg-hw73347,Lampazo 42.5 cm rojo,<ul><li>Lampazo.</li><li>Medida aproximada del producto: 42.5 cm.</li><li>No incluye el palo.</li><li>Color: rojo.</li></ul>,Diego,Hogar,"Limpieza, stock-verificado",TRUE,Título,Default Title,HW73347,60.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30309.jpg,1,,
dg-st41153,Medalla de metal color bronce 6cm,<ul><li>Medalla de metal color bronce.</li><li>Diámetro: 6cm.</li><li>Con cinta colgante.</li><li>2 diseños.</li><li>En bolsa.</li></ul>,Diego,Deporte,"Deporte, stock-verificado",TRUE,Título,Default Title,ST41153,75.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30390.jpg,1,,
dg-st41153,,,,,,,,,,,,,,https://www.diego.com.uy/imgs/productos/_original_30377.jpg,2,,
dg-st41152,Medalla de metal color plateado 6cm,<ul><li>Medalla de metal color plateado.</li><li>Diámetro: 6cm.</li><li>Con cinta colgante.</li><li>2 diseños.</li><li>En bolsa.</li></ul>,Diego,Deporte,"Deporte, stock-verificado",TRUE,Título,Default Title,ST41152,75.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30481.jpg,1,,
dg-st41151,Medalla de metal color dorado 6cm,<ul><li>Medalla de metal color dorado.</li><li>Diámetro: 6cm.</li><li>Con cinta colgante.</li><li>2 diseños.</li><li>En bolsa.</li></ul>,Diego,Deporte,"Deporte, stock-verificado",TRUE,Título,Default Title,ST41151,75.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30388.jpg,1,,
dg-st41151,,,,,,,,,,,,,,https://www.diego.com.uy/imgs/productos/_original_30384.jpg,2,,
dg-chw02236b,Canasto plástico calado blanco 28.5x21x13.5cm,<ul><li>Canasto plástico calado.</li><li>Medidas:28.5x21x13.5cm.</li><li>Color: blanco.</li></ul>,Diego,Hogar,"Organizadores, stock-verificado",TRUE,Título,Default Title,CHW02236B,240.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30718.jpg,1,,
dg-chw02229b,Canasto plástico labrado 30x20x18cm. Crema,<ul><li>Canasto plástico labrado.</li><li>Medidas: 30x20x18cm.</li><li>Color: crema.</li></ul>,Diego,Hogar,"Organizadores, stock-verificado",TRUE,Título,Default Title,CHW02229B,240.00,,10,deny,https://www.diego.com.uy/imgs/productos/_original_30720.jpg,1,,
