Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
vs-bespoke-ai-lavasecarropas-samsung-reacondicionado,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161260/WD25DB8995BZ-2-.jpg?v=638906933883830000,2
vs-bespoke-ai-lavasecarropas-samsung-reacondicionado,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161261/WD25DB8995BZ-3-.jpg?v=638906933884000000,3
vs-bespoke-ai-lavasecarropas-samsung-reacondicionado,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161262/WD25DB8995BZ-4-.jpg?v=638906933884000000,4
vs-bespoke-ai-lavasecarropas-samsung-reacondicionado,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161263/WD25DB8995BZ-5-.jpg?v=638906933884000000,5
vs-bespoke-ai-lavasecarropas-samsung-reacondicionado,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161264/WD25DB8995BZ-6-.jpg?v=638906933884000000,6
vs-bespoke-ai-lavasecarropas-samsung-reacondicionado,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161265/WD25DB8995BZ-7-.jpg?v=638906933884000000,7
vs-bespoke-ai-lavasecarropas-samsung-reacondicionado,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161266/WD25DB8995BZ-8-.jpg?v=638906933884130000,8
vs-bespoke-ai-lavasecarropas-samsung-reacondicionado,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161267/WD25DB8995BZ-9-.jpg?v=638906933884130000,9
vs-bespoke-ai-lavasecarropas-samsung-reacondicionado,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161268/WD25DB8995BZ-10-.jpg?v=638906933884130000,10
vs-bespoke-ai-lavasecarropas-samsung-reacondicionado,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161269/WD25DB8995BZ-11-.jpg?v=638906933884130000,11
vs-refrigerador-side-by-side-family-hub-samsung,REFRIGERADOR SAMSUNG SIDE BY SIDE FAMILY HUB,"<h2><strong style=""font-size:14px"">Capacidad:</strong></h2><ul><li><span style=""font-size:14px"">Capacidad total: 585 L</span></li><li>Capacidad Neta Freezer: 193 L</li><li>Capacidad Neta Heladera: 392 L</li></ul><br/><h2><strong style=""font-size:14px"">Características principales:</strong></h2><ul><li><span style=""font-size:14px"">Tipo de enfriamiento All-Around Cooling</span></li><li><span style=""font-size:14px"">Dispensador de agua</span></li><li><span style=""font-size:14px"">Fábrica de hielo</span></li><li><span style=""font-size:14px"">Pantalla exterior LCD táctil (Family Hub)</span></li><li><span style=""font-size:14px"">SmartView: sincroniza con smartphone y TV</span></li><li><span style=""font-size:14px"">Compatible con Spotify y TuneIn</span></li><li><span style=""font-size:14px"">Cámara interna para ver el interior desde la pantalla o el celular</span></li><li><span style=""font-size:14px"">Reconocimiento de voz por Bixby</span></li><li><span style=""font-size:14px"">SpaceMax (mayor capacidad interna)</span></li><li><span style=""font-size:14px"">Alarma en la puerta</span></li><li><span style=""font-size:14px"">Conectividad: Wi‑Fi, Bluetooth y SmartThings App</span></li><li><span style=""font-size:14px"">Motor Digital Inverter</span></li><li><span style=""font-size:14px"">Color: DOI Negro</span></li></ul><br/><h2><strong style=""font-size:14px"">Medidas:</strong></h2><ul><li>Ancho: 91.2cm</li><li>Alto:178.0cm</li><li>Profundidad: 72.6cm</li></ul><br/><h2><strong style=""font-size:14px"">Garantía:</strong></h2><ul><li><span style=""font-size:14px"">12 meses</span></li><li><span style=""font-size:14px"">10 años en Compresor Digital Inverter</span></li></ul>",SAMSUNG,Electro,"Heladeras, SAMSUNG, stock-verificado",TRUE,Título,Default Title,1608,2899.0,3199.0,10,deny,https://vstoreuy.vteximg.com.br/arquivos/ids/160633/SARS58T5561B1-1-.jpg.jpg?v=638827402119970000,1
vs-refrigerador-side-by-side-family-hub-samsung,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/160634/SARS58T5561B1-3-.jpg.jpg?v=638827402120100000,2
