Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
fy-hlb-8600-bk-horno-teka-multifuncion-con-20-recetas-y-12-funciones,HLB 8600 BK Horno TEKA Multifunción con 20 recetas y 12 funciones,"<h1></h1>
<ul>
<li>Multifunción SurroundTemp &#8211; 12 funciones de cocción</li>
<li>Sistema de limpieza Teka HydroClean®PRO</li>
<li>Clase energética A+: hasta un 20 % menos de consumo</li>
<li>Capacidad, bruto/neto: 71/70 litros</li>
<li>Pantalla TFT 4 a color real con temporizador digital</li>
<li>Asistente de cocina personal (20 recetas)</li>
</ul>",TEKA,Electro,"Cocinas, TEKA, stock-verificado",TRUE,Título,Default Title,907HLB8600BK,1696.0,,10,deny,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8600-NIGHT-RIVER-BLACK-New-View-2.png,1
fy-hlb-8600-bk-horno-teka-multifuncion-con-20-recetas-y-12-funciones,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2022/11/Captura-de-Pantalla-2022-11-08-a-las-11.59.59.png,2
fy-hlb-8600-bk-horno-teka-multifuncion-con-20-recetas-y-12-funciones,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8600-NIGHT-RIVER-BLACK-New-Ambient-1.png,3
fy-hlb-8600-bk-horno-teka-multifuncion-con-20-recetas-y-12-funciones,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8600-NIGHT-RIVER-BLACK-New-Ambient-3.png,4
fy-hlb-8600-bk-horno-teka-multifuncion-con-20-recetas-y-12-funciones,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8600-NIGHT-RIVER-BLACK-New-Details-1.png,5
fy-hlb-8600-bk-horno-teka-multifuncion-con-20-recetas-y-12-funciones,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8600-NIGHT-RIVER-BLACK-New-View-1.png,6
fy-hlb-8600-bk-horno-teka-multifuncion-con-20-recetas-y-12-funciones,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8600-NIGHT-RIVER-BLACK-New-View-2.png,7
fy-hlb-8600-bk-horno-teka-multifuncion-con-20-recetas-y-12-funciones,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8600-NIGHT-RIVER-BLACK-New-View-3.png,8
fy-hlb-8600-bk-horno-teka-multifuncion-con-20-recetas-y-12-funciones,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8600-NIGHT-RIVER-BLACK-New-View-4.png,9
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,MaestroPizza HLB 8510 P Horno TEKA pirolítico con función pizza 340ºC,"<ul>
<li>Horno MaestroPizza</li>
<li>Función automática 340º C para preparar una auténtica pizza napolitana</li>
<li>Sistema de limpieza DualClean: Autolimpieza Pirolítica (3 niveles) + Teka Hydroclean® PRO automático</li>
<li>Puerta de cuatro cristales, interior todo cristal</li>
<li>Cierre y apertura de puerta SoftClose</li>
<li>Incluye: Piedra especial para Pizza y Espátula de Pizza de acero inoxidable</li>
</ul>",TEKA,Electro,"Cocinas, TEKA, stock-verificado",TRUE,Título,Default Title,907HLB8510P,1659.0,,10,deny,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8510-P-view1.png,1
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2022/11/Captura-de-Pantalla-2022-11-08-a-las-11.59.59.png,2
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8510-P-view1.png,3
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/KITCHEN-MAESTRO-PIZZA-CLOSE-UP-2-scaled.jpg,4
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8510-P-view6.png,5
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8510-P-view5.png,6
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8510-P-view4.png,7
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8510-P-view3.png,8
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8510-P-view2.png,9
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8510-P-details4.png,10
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8510-P-detail1.png,11
fy-maestropizza-hlb-8510-p-horno-teka-pirolitico-con-funcion-pizza-340oc,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8510-P-ambient4-scaled.jpg,12
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,Horno multifunción AirFry con 9 funciones HLB 8416,"<h1></h1>
<ul>
<li>Función especial AirFry, para resultados crujientes y saludables con la bandeja perforada FryMaster Box</li>
<li>Capacidad XXL bruta/neta: 71/70 litros</li>
<li>Precalentamiento express</li>
<li>Puerta con tres cristales</li>
<li>Ventilación dinámica</li>
<li>FryMaster Box, bandeja perforada especial para freír</li>
<li>Bandeja profunda, bandeja esmaltada y parrilla</li>
</ul>",TEKA,Electro,"Cocinas, TEKA, stock-verificado",TRUE,Título,Default Title,907HLB8416,1213.0,,10,deny,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8416-BK-view4.png,1
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2022/11/Captura-de-Pantalla-2022-11-08-a-las-11.59.59.png,2
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/AirFry-Fries.jpg,3
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/AirFry-tray.jpg,4
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB_8416_BK_01.png,5
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8416-BK-ambient1.png,6
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8416-BK-ambient2.png,7
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8416-BK-ambient3.png,8
