Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
cs-heladera-407l-consul-blanca-no-frost-crm44mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/3-CRM44MBDUW.jpg?v=1782331160,3
cs-heladera-407l-consul-blanca-no-frost-crm44mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/4-CRM44MBDUW.jpg?v=1782331160,4
cs-heladera-407l-consul-blanca-no-frost-crm44mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/5-CRM44MBDUW.jpg?v=1782331160,5
cs-heladera-407l-consul-blanca-no-frost-crm44mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/6-CRM44MBDUW.jpg?v=1782331160,6
cs-heladera-407l-consul-blanca-no-frost-crm44mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/7-CRM44MBDUW.jpg?v=1782331160,7
cs-heladera-407l-consul-blanca-no-frost-crm44mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/8-CRM44MBDUW.jpg?v=1782331160,8
cs-heladera-407l-consul-blanca-no-frost-crm44mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/9-CRM44MBDUW.jpg?v=1782331160,9
cs-heladera-407l-consul-inox-no-frost-crm44mkduw,Heladera 407L Consul Inox No Frost CRM44MKDUW,"<p>Capacidad Bruta: 407 L<br>Capacidad Bruta del Refrigerador: 291L<br>Capacidad Bruta del Freezer: 116L</p>
<p>Capacidad Neta: 386L<br>Capacidad Neta del Refrigerador: 290L<br>Capacidad Neta del Freezer: 96L</p>
<p>Dimensiones del producto (AxAnxPr): 184,7 x 62,2 x 72,4 cm<br>Dimensiones con empaque (AxAnxPr): 188,6 x 66,7 x 75,4 cm</p>
<p>Peso Producto: 59,5kg</p>
<p>Eficiencia Energética: A</p>
<p><br>Características Generales<br>    <br>Color: Plateado<br>Recipiente para hielo: Si<br>Cantidad de Estantes:3<br>Material de los estantes: Vidrio templado en refrigerador / plástico en freezer <br>Compartimentos en la puerta Refrigerador: 3<br>Compartimentos en la puerta Freezer: 1<br>Compartimento extra frío: Si<br>Porta Huevos: Si<br>Cajón de vegetales: Si<br>Display / Panel Touch: No<br>Iluminación: LED<br>Freezer Rango Temperatura: -18 / 5°C<br>Compartimiento botellas:  Si<br>Ruedas: Si<br>Voltaje (V): 230v / 50 Hz<br><br></p>
<p>Active Inverter: Permite mayor ahorro de energía, brindándole al producto mejor rendimiento y durabilidad.</p>
<p>Inox: Material de alta durabilidad y resistencia a la corrosión.</p>
<p>Altura Flex: Estantes removibles para brindar mayor comodidad y aprovechamiento del interior del Refrigerador.    </p>
<p>Compartimento Extra Frío: División especial para enfriar tus productos más rápido sin congelar.</p>
<p>No Frost: Refrigera o congela tus alimentos mediante el reparto homogéneo de aire frío , sin necesidad de descongelar.</p>",Consul,Electro,"Heladeras, Consul, stock-verificado",TRUE,Modelo,Default Title,47486502174869,970.84,,10,deny,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/1-CRM44MBDUW_c629e59b-ccf1-43d3-ae9a-4a1b101b2104.jpg?v=1782331683,1
cs-heladera-407l-consul-inox-no-frost-crm44mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/2-CRM44MBDUW_ead427c1-f895-4746-8dc1-2cf24749035e.jpg?v=1782331683,2
cs-heladera-407l-consul-inox-no-frost-crm44mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/3-CRM44MBDUW_daebb0ff-612b-4fba-a039-98384fac9063.jpg?v=1782331683,3
cs-heladera-407l-consul-inox-no-frost-crm44mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/4-CRM44MBDUW_b355070d-ea72-49fd-a3c4-28b9fb142626.jpg?v=1782331683,4
cs-heladera-407l-consul-inox-no-frost-crm44mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/5-CRM44MBDUW_f166dec4-53a1-4280-bb0c-ad8c044e5ed3.jpg?v=1782331683,5
cs-heladera-407l-consul-inox-no-frost-crm44mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/6-CRM44MBDUW_00ef7f74-91de-49c4-8200-cb91fa3b3ac8.jpg?v=1782331683,6
cs-heladera-407l-consul-inox-no-frost-crm44mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/7-CRM44MBDUW_46d26155-21c7-439a-b29a-a4b50bb9b444.jpg?v=1782331683,7
